id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,x,y
"43745","8598","1951",CA,CDF,SLU,BUCKMAN,"00000000",1951/07/15 00:00:00,,"14",,,5239.65478515625,,"1","00000075",23171.0624949089,21204129.9103603,"-13427275","4217404"
"43745","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13427275","4217404"
"43748","8543","1950",CA,CDF,SLU,PILITAS #2,"00000000",1950/07/05 00:00:00,,"14",,,2830.09497070313,,"1","00000051",16498.71533498,11452987.9145589,"-13412275","4217404"
"43749","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13407275","4217404"
"43749","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13407275","4217404"
"43749","8541","1950",CA,CDF,SLU,PILITAS #1,"00000000",1950/07/03 00:00:00,,"14",,,22844.712890625,,"1","00000048",66017.801788492,92449271.0027369,"-13407275","4217404"
"43750","3730","1951",CA,CDF,SLU,BETHEL,"00000000",1951/08/15 00:00:00,,"9",,,18253.5703125,,"1","00000096",40438.9099968688,73869578.9484601,"-13402275","4217404"
"43750","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13402275","4217404"
"43750","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13402275","4217404"
"43751","3730","1951",CA,CDF,SLU,BETHEL,"00000000",1951/08/15 00:00:00,,"9",,,18253.5703125,,"1","00000096",40438.9099968688,73869578.9484601,"-13397275","4217404"
"43751","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13397275","4217404"
"43751","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13397275","4217404"
"43752","3730","1951",CA,CDF,SLU,BETHEL,"00000000",1951/08/15 00:00:00,,"9",,,18253.5703125,,"1","00000096",40438.9099968688,73869578.9484601,"-13392275","4217404"
"43752","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13392275","4217404"
"43752","10839","1979",CA,USF,LPF, ,"00000000",,,"9",,,2090.80419921875,,"1","00000058",11446.0669254512,8461183.97016145,"-13392275","4217404"
"43753","1976","1917",CA,USF,LPF, ,"00000000",,,"14",,,4648.626953125,,"1","00000041",17614.8143314205,18812325.2150081,"-13387275","4217404"
"43753","10112","1968",CA,CDF,SLU,LEWIS ESCAPE,"00000000",1968/08/07 00:00:00,,"14",,,787.205810546875,,"1","00000229",9119.9017427734,3185708.90376087,"-13387275","4217404"
"43753","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13387275","4217404"
"43753","20545","2017",CA,USF,LPF,RED,"00002123",2017/08/02 00:00:00,2017/08/03 00:00:00,"1",<Null>CALFIRE inc # 8801,451,450.839965820313,"1","1",,6346.22172282731,1824484.63608215,"-13387275","4217404"
"43760","9774","1994",CA,CDF,SLU,TEMBLOR,"00002030",1994/07/02 00:00:00,,"14",,,759.875427246094,,"1","00000000",13055.1458529394,3075106.74804404,"-13352275","4217404"
"43762","12825","1984",CA,CCO,KRN,KERN COUNTY #27,"00000040",1984/08/19 00:00:00,,"14",,,7122.1025390625,,"1","00000169",28374.6930888931,28822126.5461694,"-13342275","4217404"
"43763","12825","1984",CA,CCO,KRN,KERN COUNTY #27,"00000040",1984/08/19 00:00:00,,"14",,,7122.1025390625,,"1","00000169",28374.6930888931,28822126.5461694,"-13337275","4217404"
"43784","8269","1994",CA,CCO,KRN,CHEVRON,"00000000",1994/05/30 00:00:00,,"1",,,1231.99169921875,,"1","00000000",11984.8049217346,4985693.73953039,"-13232275","4217404"
"43786","8061","1998",CA,CCO,KRN,BRECKENRIDGE,"00000000",1998/09/02 00:00:00,,"1",,,1918.6533203125,,"1","00000000",15370.8703070694,7764514.47905119,"-13222275","4217404"
"43786","13064","1997",CA,CCO,KRN,COTTONWOOD,"00000000",1997/05/08 00:00:00,,"7",,,3540.49096679688,,"1","00000000",22729.0958206466,14327858.5279962,"-13222275","4217404"
"43786","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13222275","4217404"
"43787","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13217275","4217404"
"43787","20897","2018",CA,CCO,KRN,TARINA,"01831160",2018/08/03 00:00:00,2018/08/04 00:00:00,"14",,3516,3516.16259765625,"1","1",,23159.0377851777,14229494.61662,"-13217275","4217404"
"43788","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13212275","4217404"
"43789","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13207275","4217404"
"43789","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13207275","4217404"
"43790","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13202275","4217404"
"43791","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13197275","4217404"
"43794","4702","1942",CA,USF,SQF, ,"00000000",,,"9",,,7558.8662109375,,"1","00000009",26174.8058688556,30589646.5144693,"-13182275","4217404"
"43795","4702","1942",CA,USF,SQF, ,"00000000",,,"9",,,7558.8662109375,,"1","00000009",26174.8058688556,30589646.5144693,"-13177275","4217404"
"43853","17940","2005",CA,NPS,MNP,HALLORAN,"00008073",2005/08/03 00:00:00,2005/08/03 00:00:00,"1",,1064,981.316284179688,"2","1","00008073",9650.44321006735,3971246.12531034,"-12887275","4217404"
"43974","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13437275","4212404"
"43975","6202","1939",CA,USF,LPF, ,"00000000",,,"9",,,6506.2080078125,,"1","00000019",21901.2259261321,26329689.247577,"-13432275","4212404"
"43975","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13432275","4212404"
"43976","4635","1922",CA,USF,LPF, ,"00000000",,,"9",,,1949.37255859375,,"1","00000009",11149.4061997733,7888830.65856086,"-13427275","4212404"
"43976","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13427275","4212404"
"43976","8598","1951",CA,CDF,SLU,BUCKMAN,"00000000",1951/07/15 00:00:00,,"14",,,5239.65478515625,,"1","00000075",23171.0624949089,21204129.9103603,"-13427275","4212404"
"43976","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13427275","4212404"
"43976","18814","2015",CA,CDF,SLU,CUESTA,"008555",2015/08/16 00:00:00,2015/08/28 00:00:00,"10", ,2446,2445.94458007813,"7","1",,21086.4032950202,9898387.02631865,"-13427275","4212404"
"43977","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13422275","4212404"
"43978","818","1929",CA,USF,LPF, ,"00000000",,,"9",,,16279.994140625,,"1","00000015",39753.6576307342,65882799.5069469,"-13417275","4212404"
"43978","13187","1987",CA,CDF,SLU,PILITAS BLM-1836,"00001836",1987/08/04 00:00:00,,"9",,,1223.81079101563,,"1","00000318",10860.4952048496,4952586.68038189,"-13417275","4212404"
"43979","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13412275","4212404"
"43979","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13412275","4212404"
"43980","1061","1928",CA,USF,LPF, ,"00000000",,,"9",,,18127.76171875,,"1","00000004",47718.1776910022,73360452.4069194,"-13407275","4212404"
"43980","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13407275","4212404"
"43980","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13407275","4212404"
"43981","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13402275","4212404"
"43982","3730","1951",CA,CDF,SLU,BETHEL,"00000000",1951/08/15 00:00:00,,"9",,,18253.5703125,,"1","00000096",40438.9099968688,73869578.9484601,"-13397275","4212404"
"43982","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13397275","4212404"
"43983","3730","1951",CA,CDF,SLU,BETHEL,"00000000",1951/08/15 00:00:00,,"9",,,18253.5703125,,"1","00000096",40438.9099968688,73869578.9484601,"-13392275","4212404"
"43983","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13392275","4212404"
"43984","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13387275","4212404"
"43985","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13382275","4212404"
"43991","17124","2011",CA,CDF,SLU,SODA,"00007086",2011/09/03 00:00:00,2011/09/03 00:00:00,"2",Caused by cutting torch,1528,1533.49645996094,"7","1",,19141.3207467924,6205840.07766972,"-13352275","4212404"
"43999","10402","1995",CA,CCO,KRN,PUMP,"00000000",1995/08/15 00:00:00,,"7",,,8804.66015625,,"1","00000000",28731.7622718206,35631194.1119166,"-13312275","4212404"
"43999","13279","1995",CA,BLM,BBD,58 #2,"00000000",1995/07/13 00:00:00,1995/07/13 00:00:00,"3",,500,388.356292724609,"8","1",0000U915,6054.35215392863,1571622.12480861,"-13312275","4212404"
"44000","10402","1995",CA,CCO,KRN,PUMP,"00000000",1995/08/15 00:00:00,,"7",,,8804.66015625,,"1","00000000",28731.7622718206,35631194.1119166,"-13307275","4212404"
"44000","14663","1993",CA,BLM,BBD,ELK HILLS 2,"00000000",1993/05/10 00:00:00,1993/05/11 00:00:00,"11",,7100,7181.21630859375,"8","1","0000D193",36904.5073441895,29061351.1584037,"-13307275","4212404"
"44017","5962","1966",CA,CCO,KRN,COTTENWOOD CREEK,"00000000",1966/07/23 00:00:00,,"14",,,2127.27783203125,,"1","00000263",17629.0745122112,8608788.08911247,"-13222275","4212404"
"44021","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13202275","4212404"
"44084","18620","2011",CA,NPS,MNP,WELLS,"00000012",2011/08/27 00:00:00,2011/09/09 00:00:00,"1","Perimeter date 8/31, may not be final fire size",1784,1708.17504882813,"2","1",,20775.4731186269,6912739.2934793,"-12887275","4212404"
"44207","4636","1922",CA,USF,LPF, ,"00000000",,,"9",,,12545.4111328125,,"1","00000012",30098.1647229205,50769476.7907926,"-13427275","4207404"
"44207","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13427275","4207404"
"44207","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13427275","4207404"
"44208","4636","1922",CA,USF,LPF, ,"00000000",,,"9",,,12545.4111328125,,"1","00000012",30098.1647229205,50769476.7907926,"-13422275","4207404"
"44208","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13422275","4207404"
"44209","818","1929",CA,USF,LPF, ,"00000000",,,"9",,,16279.994140625,,"1","00000015",39753.6576307342,65882799.5069469,"-13417275","4207404"
"44209","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13417275","4207404"
"44210","1061","1928",CA,USF,LPF, ,"00000000",,,"9",,,18127.76171875,,"1","00000004",47718.1776910022,73360452.4069194,"-13412275","4207404"
"44210","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13412275","4207404"
"44211","1061","1928",CA,USF,LPF, ,"00000000",,,"9",,,18127.76171875,,"1","00000004",47718.1776910022,73360452.4069194,"-13407275","4207404"
"44211","4914","1919",CA,USF,LPF, ,"00000000",,,"14",,,991.022705078125,,"1","00000021",7336.85105875872,4010526.55669306,"-13407275","4207404"
"44212","1061","1928",CA,USF,LPF, ,"00000000",,,"9",,,18127.76171875,,"1","00000004",47718.1776910022,73360452.4069194,"-13402275","4207404"
"44214","5059","1921",CA,USF,LPF, ,"00000000",,,"9",,,11089.521484375,,"1","00000005",41292.1224653073,44877701.8236969,"-13392275","4207404"
"44214","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13392275","4207404"
"44215","5059","1921",CA,USF,LPF, ,"00000000",,,"9",,,11089.521484375,,"1","00000005",41292.1224653073,44877701.8236969,"-13387275","4207404"
"44215","6200","1939",CA,USF,LPF, ,"00000000",,,"9",,,28313.521484375,,"1","00000017",42373.9443281705,114580759.287148,"-13387275","4207404"
"44215","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13387275","4207404"
"44216","4317","1949",CA,USF,LPF, ,"00000000",,,"9",,,1411.38439941406,,"1","00000014",9384.02486024514,5711669.84742141,"-13382275","4207404"
"44216","6200","1939",CA,USF,LPF, ,"00000000",,,"9",,,28313.521484375,,"1","00000017",42373.9443281705,114580759.287148,"-13382275","4207404"
"44216","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13382275","4207404"
"44217","6200","1939",CA,USF,LPF, ,"00000000",,,"9",,,28313.521484375,,"1","00000017",42373.9443281705,114580759.287148,"-13377275","4207404"
"44217","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13377275","4207404"
"44222","14113","1998",CA,CDF,SLU,TRAIL,"00002619",1998/07/10 00:00:00,,"14",,,805.912658691406,,"1","00000000",7488.05659845999,3261412.87935708,"-13352275","4207404"
"44252","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13202275","4207404"
"44438","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13427275","4202404"
"44439","4636","1922",CA,USF,LPF, ,"00000000",,,"9",,,12545.4111328125,,"1","00000012",30098.1647229205,50769476.7907926,"-13422275","4202404"
"44439","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13422275","4202404"
"44439","9503","1981",CA,CDF,SLU,GAY,"00001769",1981/10/21 00:00:00,,"9",,,1843.14416503906,,"1","00000397",17325.4446884707,7458939.68544466,"-13422275","4202404"
"44440","818","1929",CA,USF,LPF, ,"00000000",,,"9",,,16279.994140625,,"1","00000015",39753.6576307342,65882799.5069469,"-13417275","4202404"
"44440","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13417275","4202404"
"44441","818","1929",CA,USF,LPF, ,"00000000",,,"9",,,16279.994140625,,"1","00000015",39753.6576307342,65882799.5069469,"-13412275","4202404"
"44441","8140","1985",CA,CDF,SLU,LAS PILITAS,"00001430",1985/07/01 00:00:00,1985/07/15 00:00:00,"2",Local Number 025,74640,84271.421875,,"1","00000264",172961.803078316,341034342.562659,"-13412275","4202404"
"44442","13231","1988",CA,USF,LPF,CAMP,,1988/07/17 00:00:00,1988/07/22 00:00:00,"7",,5053,5814.84130859375,"8",,"00000036",31371.463251148,23531828.4479828,"-13407275","4202404"
"44443","2678","1924",CA,USF,LPF, ,"00000000",,,"9",,,11612.2255859375,,"1","00000025",32928.8480881821,46993009.7433402,"-13402275","4202404"
"44443","13231","1988",CA,USF,LPF,CAMP,,1988/07/17 00:00:00,1988/07/22 00:00:00,"7",,5053,5814.84130859375,"8",,"00000036",31371.463251148,23531828.4479828,"-13402275","4202404"
"44444","2678","1924",CA,USF,LPF, ,"00000000",,,"9",,,11612.2255859375,,"1","00000025",32928.8480881821,46993009.7433402,"-13397275","4202404"
"44445","3449","1924",CA,USF,LPF, ,"00000000",,,"9",,,2268.150390625,,"1","00000015",12544.3597472868,9178879.35561187,"-13392275","4202404"
"44446","6200","1939",CA,USF,LPF, ,"00000000",,,"9",,,28313.521484375,,"1","00000017",42373.9443281705,114580759.287148,"-13387275","4202404"
"44446","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13387275","4202404"
"44447","6200","1939",CA,USF,LPF, ,"00000000",,,"9",,,28313.521484375,,"1","00000017",42373.9443281705,114580759.287148,"-13382275","4202404"
"44447","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13382275","4202404"
"44448","4814","1917",CA,USF,LPF, ,"00000000",,,"9",,,21242.248046875,,"1","00000034",37732.9810207896,85964326.4024041,"-13377275","4202404"
"44448","6200","1939",CA,USF,LPF, ,"00000000",,,"9",,,28313.521484375,,"1","00000017",42373.9443281705,114580759.287148,"-13377275","4202404"
"44448","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13377275","4202404"
"44449","4814","1917",CA,USF,LPF, ,"00000000",,,"9",,,21242.248046875,,"1","00000034",37732.9810207896,85964326.4024041,"-13372275","4202404"
"44449","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13372275","4202404"
"44456","13986","2006",CA,BLM,BBD,BECK,"00162110",2006/07/11 00:00:00,2006/07/11 00:00:00,"9",,1669.5,1668.10681152344,"1","1",0000CX4M,17409.9440162549,6750588.63137099,"-13337275","4202404"
"44461","14663","1993",CA,BLM,BBD,ELK HILLS 2,"00000000",1993/05/10 00:00:00,1993/05/11 00:00:00,"11",,7100,7181.21630859375,"8","1","0000D193",36904.5073441895,29061351.1584037,"-13312275","4202404"
